title,link,press,category,timestamp
"러시아 8.7 강진에 하와이 쓰나미 경보…미국 서부 해안엔 주의보","https://n.news.naver.com/mnews/article/028/0002758650","한겨레","세계","2025-07-30 PM 04:13:03"
"美, 中과 ‘관세휴전’ 90일 연장… ‘최대 타깃 담판’은 미뤘다","https://n.news.naver.com/mnews/article/021/0002726259","문화일보","세계","2025-07-30 PM 04:13:03"
"인도, 美관세 20∼25% 대비…""이르면 9∼10월 협상 타결 목표""","https://n.news.naver.com/mnews/article/001/0015538195","연합뉴스","세계","2025-07-30 PM 04:13:03"
"캄차카반도에 8.8 초강진…3∼4ｍ 쓰나미에 러 항구도시 홍수(종합2보)","https://n.news.naver.com/mnews/article/001/0015538191","연합뉴스","세계","2025-07-30 PM 04:13:03"
"트럼프, ‘韓과 관세 협상 내일 끝나나’ 질문에 “내일 안 끝난다”","https://n.news.naver.com/mnews/article/020/0003651371","동아일보","세계","2025-07-30 PM 04:13:03"
"휴전협상 교착에 대안 고심…이스라엘, 가자 병합 방안 '만지작'","https://n.news.naver.com/mnews/article/001/0015538135","연합뉴스","세계","2025-07-30 PM 04:13:03"
"""목숨 건지려면 당장 대피"" 러 대지진에 日 쓰나미 '발칵'","https://n.news.naver.com/mnews/article/214/0001439667","MBC","세계","2025-07-30 PM 04:13:03"
"美공화당 연방의원 중에서도 ""가자지구 제노사이드"" 첫 비판","https://n.news.naver.com/mnews/article/001/0015538131","연합뉴스","세계","2025-07-30 PM 04:13:03"
"“트럼프 관세로 번 돈 1인당 82만원씩 환급”…미국서 법안 발의","https://n.news.naver.com/mnews/article/028/0002758637","한겨레","세계","2025-07-30 PM 04:13:03"
"[영상] 러시아에 3∼4ｍ 쓰나미 덮쳤다…""바닷물이 온 마을 집어삼켜""","https://n.news.naver.com/mnews/article/011/0004515203","서울경제","세계","2025-07-30 PM 04:13:03"
"커피에 손 든 미국 “커피·코코아 등 무관세 수입 가능”","https://n.news.naver.com/mnews/article/025/0003458720","중앙일보","세계","2025-07-30 PM 04:13:03"
"트럼프 상호 관세 D-2…각국 ‘무역 전쟁 불가’ 협상 총력전","https://n.news.naver.com/mnews/article/056/0011999243","KBS","세계","2025-07-30 PM 04:13:03"
"한인 영주권자 8일간 구금... 트럼프 정부 인권 침해 논란","https://n.news.naver.com/mnews/article/047/0002482795","오마이뉴스","세계","2025-07-30 PM 04:13:03"
"[글로벌D리포트] 다시 불 붙은 '팔레스타인 국가 인정'","https://n.news.naver.com/mnews/article/055/0001279750","SBS","세계","2025-07-30 PM 04:13:03"
"3천㎞ 떨어진 일본도 흔들렸다…1952년 규모 9.0 대지진 있었던 곳","https://n.news.naver.com/mnews/article/028/0002758630","한겨레","세계","2025-07-30 PM 04:13:03"
"北평양·미국 괌·필리핀에도 쓰나미 경보·주의보...캄차카반도 강진 영향","https://n.news.naver.com/mnews/article/016/0002507096","헤럴드경제","세계","2025-07-30 PM 04:13:03"
"캄차카 초강진에 일본 태평양 연안 절반 ‘긴급 대피령’···괌·하와이에도 ‘쓰나미 경보’","https://n.news.naver.com/mnews/article/032/0003386252","경향신문","세계","2025-07-30 PM 04:13:03"
"미국, 중국에 “러시아 원유 계속 사면 최대 500% 관세” 엄포","https://n.news.naver.com/mnews/article/011/0004515172","서울경제","세계","2025-07-30 PM 04:13:03"
"트럼프 ‘한국 관세’ 논의 내일 안 끝난다?…백악관 기자단에 한 말이","https://n.news.naver.com/mnews/article/016/0002507084","헤럴드경제","세계","2025-07-30 PM 04:13:03"
"캄차카반도 강진에 日태평양 지역 쓰나미 경보·대피령","https://n.news.naver.com/mnews/article/016/0002507083","헤럴드경제","세계","2025-07-30 PM 04:13:03"
"日태평양 지역에 쓰나미 경보·대피령…캄차카반도 강진 영향(종합)","https://n.news.naver.com/mnews/article/001/0015537837","연합뉴스","세계","2025-07-30 PM 04:13:03"
"트럼프 ""관세 협상 내일 안 끝난다""…한국 염두에 뒀나?","https://n.news.naver.com/mnews/article/001/0015537818","연합뉴스","세계","2025-07-30 PM 04:13:03"
"美재무 “중국이 러시아산 원유 계속 구매하면 최대 500% 관세”","https://n.news.naver.com/mnews/article/016/0002507070","헤럴드경제","세계","2025-07-30 PM 04:13:03"
"[속보]캄차카에 8.7지진, 3~4m 쓰나미 발생…일본도 10시쯤 쓰나미 경보","https://n.news.naver.com/mnews/article/021/0002726168","문화일보","세계","2025-07-30 PM 04:13:03"
"日쓰나미 대피령, '7월 대지진설' 다시 고개","https://n.news.naver.com/mnews/article/014/0005384512","파이낸셜뉴스","세계","2025-07-30 PM 04:13:03"
"‘노딜’로 끝난 미중 3차 무역협상…중국만 여유","https://n.news.naver.com/mnews/article/016/0002507060","헤럴드경제","세계","2025-07-30 PM 04:13:03"
"관세 D-2, 부총리 도착 “국익 중심”…“미국, 최종 협상안 가져와라”","https://n.news.naver.com/mnews/article/056/0011999185","KBS","세계","2025-07-30 PM 04:13:03"
"트럼프 상호관세 D-2…각국 '무역전쟁 불가' 협상 총력전","https://n.news.naver.com/mnews/article/001/0015537772","연합뉴스","세계","2025-07-30 PM 04:13:03"
"美재무, 中에 ""러시아산 원유 계속 구매하면 최대 500% 관세"" 경고","https://n.news.naver.com/mnews/article/001/0015537769","연합뉴스","세계","2025-07-30 PM 04:13:03"
"캄차카반도에 8.7 초강진…러·일 등 쓰나미 경보·긴급 대피령","https://n.news.naver.com/mnews/article/016/0002507055","헤럴드경제","세계","2025-07-30 PM 04:13:03"
"러시아 캄차카반도 8.7 강진…일본 “3m 쓰나미 경보” 대피령","https://n.news.naver.com/mnews/article/028/0002758619","한겨레","세계","2025-07-30 PM 04:13:03"
"폭염 달궈진 돌에 앉았다가 “앗뜨거!”…10초만에 엉덩이 3도 화상","https://n.news.naver.com/mnews/article/020/0003651351","동아일보","세계","2025-07-30 PM 04:13:03"
"러 캄차카 규모 8.7 초강진…日 쓰나미 주민 대피령","https://n.news.naver.com/mnews/article/020/0003651349","동아일보","세계","2025-07-30 PM 04:13:03"
"캄차카반도에 8.7 초강진…일본 등 쓰나미 경보·긴급 대피령(종합)","https://n.news.naver.com/mnews/article/001/0015537737","연합뉴스","세계","2025-07-30 PM 04:13:03"
"“비트코인 올랐다고 좋아하지 마라”…거품 신호 ‘다섯가지’ 뭐길래","https://n.news.naver.com/mnews/article/011/0004515133","서울경제","세계","2025-07-30 PM 04:13:03"
"""썰지 않은 김밥을 한입에""…'케데헌' 열풍에 '이런 챌린지'까지","https://n.news.naver.com/mnews/article/025/0003458699","중앙일보","세계","2025-07-30 PM 04:13:03"
"WSJ ""러트닉 미 상무, 한국에 최선·최종 협상안 가져오라 촉구""","https://n.news.naver.com/mnews/article/047/0002482772","오마이뉴스","세계","2025-07-30 PM 04:13:03"
"[속보]일본 등지에 ‘위험한 쓰나미’ 경보…러 캄차카반도에 8.7규모 초강진","https://n.news.naver.com/mnews/article/021/0002726156","문화일보","세계","2025-07-30 PM 04:13:03"
"관세 D-2 총력전‥미국 ""최선의 최종안 내라""","https://n.news.naver.com/mnews/article/214/0001439637","MBC","세계","2025-07-30 PM 04:13:03"
"“엔비디아 H20 AI칩 중국 판매 허용 위험해” 정치권 찬반격론","https://n.news.naver.com/mnews/article/056/0011999139","KBS","세계","2025-07-30 PM 04:13:03"
"관세 D-2, 부총리 도착 “국익 중심”…“미국, 최종 협상안 가져와라”","https://n.news.naver.com/mnews/article/056/0011999140","KBS","세계","2025-07-30 PM 04:13:03"
"캄차카반도 ‘8.8 초강진’…日 “3m 쓰나미 경보 대피령”","https://n.news.naver.com/mnews/article/005/0001792825","국민일보","세계","2025-07-30 PM 04:13:03"
"캄차카 반도 규모 8.0 초강진..태평양 일대 쓰나미 경보","https://n.news.naver.com/mnews/article/055/0001279708","SBS","세계","2025-07-30 PM 04:13:03"
"이스라엘 지도층 ""가자 이웃 굶겨죽이는 우리 조국"" 규탄","https://n.news.naver.com/mnews/article/055/0001279706","SBS","세계","2025-07-30 PM 04:13:03"
"엔비디아 H20 AI칩 中판매 허용에 美정치권 찬반격론","https://n.news.naver.com/mnews/article/001/0015537604","연합뉴스","세계","2025-07-30 PM 04:13:03"
"애플 AI 조직 인재 이탈…연구원들 메타·스타트업으로 또 옮겨","https://n.news.naver.com/mnews/article/016/0002507000","헤럴드경제","세계","2025-07-30 PM 04:13:03"
"“휴, 일본 있어서 괜찮겠네”…캄차카 8.7 강진, 국내 영향은 미미할 듯","https://n.news.naver.com/mnews/article/011/0004515106","서울경제","세계","2025-07-30 PM 04:13:03"
"트럼프 “무역 협상 잘 돼…인도는 25% 관세, 러시아도 관세”","https://n.news.naver.com/mnews/article/005/0001792820","국민일보","세계","2025-07-30 PM 04:13:03"
"머스크 “이재용 회장과 화상통화…삼성과 일하는건 영광”","https://n.news.naver.com/mnews/article/020/0003651342","동아일보","세계","2025-07-30 PM 04:13:03"
"러 캄차카반도 8.7 '초강진'…日 대피령 ""3m 쓰나미 경보""","https://n.news.naver.com/mnews/article/025/0003458693","중앙일보","세계","2025-07-30 PM 04:13:03"
"이스라엘 지도층 ""가자 이웃 굶겨죽이는 우리 조국"" 규탄","https://n.news.naver.com/mnews/article/001/0015537553","연합뉴스","세계","2025-07-30 PM 04:13:03"
"“네타냐후, 가자지구 부분 합병 검토”···하마스 압박 전략일까","https://n.news.naver.com/mnews/article/032/0003386231","경향신문","세계","2025-07-30 PM 04:13:03"
"""네타냐후, 휴전 결렬 시 가자 일부 합병 검토""… 여론은 부정적","https://n.news.naver.com/mnews/article/469/0000878875","한국일보","세계","2025-07-30 PM 04:13:03"
"애플, AI 조직 엑소더스?…메타·스타트업으로 또 이탈","https://n.news.naver.com/mnews/article/001/0015537488","연합뉴스","세계","2025-07-30 PM 04:13:03"
"“지카 바이러스 유사…치료제도 없다” 벌써 中서 5000명 확진됐다는 ‘이 병’","https://n.news.naver.com/mnews/article/016/0002506955","헤럴드경제","세계","2025-07-30 PM 04:13:03"
