title,link,press,category,timestamp
"돈될 작품까지 맞힌다…AI가 '부귀' 영화 안겨줄까요","https://n.news.naver.com/mnews/article/025/0003458640","중앙일보","IT과학","2025-07-30 PM 04:15:29"
"빅3 게임사, 성수·판교·과천 ‘핫플’에 대형 신사옥 짓는다","https://n.news.naver.com/mnews/article/005/0001792748","국민일보","IT과학","2025-07-30 PM 04:15:29"
"베트남 정부, 디지털 화폐 파트너로 두나무 '콕'...""가상자산 법적 기반 조만간 만들 것""","https://n.news.naver.com/mnews/article/014/0005384341","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"""이젠 AI 브라우저"" 속도 내는 구글·MS","https://n.news.naver.com/mnews/article/011/0004514978","서울경제","IT과학","2025-07-30 PM 04:15:29"
"영광 원전 ‘부지 내 저장시설’ 논란…“사실상 영구 방폐장 우려”","https://n.news.naver.com/mnews/article/056/0011998886","KBS","IT과학","2025-07-30 PM 04:15:29"
"포스코이앤씨, 잇단 사망사고·李 대통령 질타에 ""모든 현장 작업 무기한 중지""","https://n.news.naver.com/mnews/article/469/0000878822","한국일보","IT과학","2025-07-30 PM 04:15:29"
"“9㎏ 넘게 살 빠진다” 영양제처럼 먹는 비만약…난리났는데, 믿어도 돼?","https://n.news.naver.com/mnews/article/016/0002506852","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"“하버드 나왔대” 네이버에도 나왔길래 믿었는데…이건 ‘충격’","https://n.news.naver.com/mnews/article/016/0002506831","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"영광 원전 ‘부지 내 저장시설’ 논란…“사실상 영구 방폐장 우려”","https://n.news.naver.com/mnews/article/056/0011998684","KBS","IT과학","2025-07-30 PM 04:15:29"
"통신 3사, 정보보안에 5년간 7천억∼1조원…“지속성이 중요”","https://n.news.naver.com/mnews/article/028/0002758560","한겨레","IT과학","2025-07-30 PM 04:15:29"
"“사람 살던 집이었는데” 어쩌다 이 지경까지…폐허 지키는 노인의 사연 [지구, 뭐래?]","https://n.news.naver.com/mnews/article/016/0002506819","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"'기로에 선' 온플법… 美 전방위 압박에 사실상 좌초 위기[美관세 D-2 속타는 기업들]","https://n.news.naver.com/mnews/article/014/0005384282","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"애플, 관세 불확실성에 탈중국 가속... '인도산 아이폰' 두배 이상 늘린다","https://n.news.naver.com/mnews/article/014/0005384280","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"셀트리온, 美 생산기지 확보… 의약품 관세 리스크 넘는다","https://n.news.naver.com/mnews/article/014/0005384245","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"속속 워싱턴에 모이는 대기업 총수들…협상 막판 지원 사격 나서나","https://n.news.naver.com/mnews/article/469/0000878788","한국일보","IT과학","2025-07-30 PM 04:15:29"
"설계부터 실증까지…국산 AI 반도체 '판' 키운다","https://n.news.naver.com/mnews/article/011/0004514929","서울경제","IT과학","2025-07-30 PM 04:15:29"
"FIU ‘업비트 과태료 규모’ 고심…“업계 타격 불가피” [크립토브리핑]","https://n.news.naver.com/mnews/article/014/0005384228","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"크래프톤, 상반기 역대 최고 매출…""신작 13개 준비""(종합)","https://n.news.naver.com/mnews/article/001/0015536978","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"이재용 워싱턴行…반도체 카드로 관세협상 측면지원 나서나(종합)","https://n.news.naver.com/mnews/article/001/0015536840","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"“폭발 위험 차단” 대용량 ‘철-크롬 흐름전지’…수명 확 늘렸다","https://n.news.naver.com/mnews/article/016/0002506769","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"[팩플] “칼 안 대고 뇌 치료”…‘노벨상 명가’ 막스플랑크가 IBS를 찾은 이유","https://n.news.naver.com/mnews/article/025/0003458469","중앙일보","IT과학","2025-07-30 PM 04:15:29"
"이재용, 관세협상 지원위해 워싱턴행…반도체 협력제안 예상","https://n.news.naver.com/mnews/article/001/0015536744","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"삼성, 미국 스마트폰 시장 점유율 31%…애플과 격차 줄여","https://n.news.naver.com/mnews/article/001/0015536679","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"‘그놈 목소리’ AI로 잡아낸다…이통사, 스피싱-스미싱 탐지해 범죄차단","https://n.news.naver.com/mnews/article/020/0003651123","동아일보","IT과학","2025-07-30 PM 04:15:29"
"20년 만의 중학생 수학 국가대표, 한국 최연소 금메달리스트 됐다","https://n.news.naver.com/mnews/article/469/0000878720","한국일보","IT과학","2025-07-30 PM 04:15:29"
"7000억에 美 생산시설 확보한 셀트리온 ""관세 리스크 없다""","https://n.news.naver.com/mnews/article/014/0005384104","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"최휘영, NHN 시절 게임 불법환전 논란에 ""관리감독 노력하겠다""","https://n.news.naver.com/mnews/article/001/0015536505","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"[영상] Z폴드7 펼친 뒤 반대로 힘껏 꺾어봤다…극한 테스트 결과 ""이건 흑마법이야!""","https://n.news.naver.com/mnews/article/011/0004514782","서울경제","IT과학","2025-07-30 PM 04:15:29"
"‘시간이 약’ 안 통하는 PTSD…공포기억 없어지지 않는 원인 찾았다","https://n.news.naver.com/mnews/article/016/0002506718","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"""AI 다음 전장은 브라우저"" 구글·MS 공세에 오픈AI '고심' [윤민혁의 실리콘밸리View]","https://n.news.naver.com/mnews/article/011/0004514742","서울경제","IT과학","2025-07-30 PM 04:15:29"
"몸 식히는 줄 알았더니…“35도 이상 선풍기 자제해야”","https://n.news.naver.com/mnews/article/056/0011998444","KBS","IT과학","2025-07-30 PM 04:15:29"
"“30년 과학계 숙원 해결되나” 국정위, ‘PBS’ 폐지 본격추진","https://n.news.naver.com/mnews/article/016/0002506647","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"“이게 뭐야?” GD 앞세운 ‘이상한 광고’ 뤼튼, 제미나이·퍼플렉시티 제쳤다","https://n.news.naver.com/mnews/article/032/0003385994","경향신문","IT과학","2025-07-30 PM 04:15:29"
"파운드리 부활 알린 삼성-테슬라 동맹…한미협상 지렛대 역할할까","https://n.news.naver.com/mnews/article/001/0015535883","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"넷마블·엔씨소프트, 신작 흥행 ‘청신호’","https://n.news.naver.com/mnews/article/016/0002506612","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"‘버튼’ 한번으로 폰 다 털렸다…LGU+ 보이스피싱 첫 시연","https://n.news.naver.com/mnews/article/016/0002506610","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"셀트리온, 7천억 美생산거점 인수..서정진 ""메이드인 USA 전략 대응""","https://n.news.naver.com/mnews/article/014/0005383980","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"서정진 “관세 리스크 완전 해소”… 신규공장 건설보다 시간·비용 대폭 절감","https://n.news.naver.com/mnews/article/016/0002506552","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"""보이스피싱 피해 예방 풀패키지 구축"" LG U+, 보안퍼스트 전략 공개","https://n.news.naver.com/mnews/article/014/0005383934","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"""왜 이리 바쁠까""…한국 직장인들 업무 시간 들여다보니","https://n.news.naver.com/mnews/article/001/0015535455","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"‘버튼’ 클릭 한 번으로 휴대폰 장악…LGU+, 보이스피싱 노출 과정 시연","https://n.news.naver.com/mnews/article/016/0002506453","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"GIST, T세포 면역조절 핵심 단백질 찾았다…차세대 면역치료제 개발 가능성↑","https://n.news.naver.com/mnews/article/016/0002506431","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"광자 하나로 전하 두 쌍 생성…차세대 태양전지 개발 돌파구","https://n.news.naver.com/mnews/article/014/0005383858","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"불가마 대신 오븐만으로도 수소 생산 효율 6배 높였다","https://n.news.naver.com/mnews/article/014/0005383851","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"지구 더 빨리 도는 중…하루 24시간 못 채운 날, 7월에 있었다","https://n.news.naver.com/mnews/article/028/0002758422","한겨레","IT과학","2025-07-30 PM 04:15:29"
"“단 3분만에 눈으로 확인” KAIST, 질병 현장진단 ‘촉매’ 개발","https://n.news.naver.com/mnews/article/016/0002506325","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"“왜 좋은 아이디어는 PPT에서 사라지는가""…'안티 파워포인트'의 반란","https://n.news.naver.com/mnews/article/011/0004514582","서울경제","IT과학","2025-07-30 PM 04:15:29"
"'中 연봉 260억원도 거절'…'롤 전설' 페이커, 33세까지 뛴다","https://n.news.naver.com/mnews/article/011/0004514578","서울경제","IT과학","2025-07-30 PM 04:15:29"
"퇴사 직전까지 찍은 3000장 사진 속엔…대기업 팀장 이차전지 핵심 기술 해외유출 덜미","https://n.news.naver.com/mnews/article/011/0004514568","서울경제","IT과학","2025-07-30 PM 04:15:29"
"[AI픽] 국가AI위원회 인선 본격화…이르면 8월 출범","https://n.news.naver.com/mnews/article/001/0015534955","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"AI에도 한류 오나? ‘AI 국가대표’ 뽑는다","https://n.news.naver.com/mnews/article/056/0011998134","KBS","IT과학","2025-07-30 PM 04:15:29"
"머스크의 '22.8조 원' 비밀 누설...'7만' 삼성전자는 웃었다","https://n.news.naver.com/mnews/article/469/0000878607","한국일보","IT과학","2025-07-30 PM 04:15:29"
"네이버는 웃고 카카오는 울까…2분기 실적 주목","https://n.news.naver.com/mnews/article/001/0015534910","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"[사이테크+] ""스마트폰으로 장내 대장균 제어해 질병 진단·치료한다""","https://n.news.naver.com/mnews/article/001/0015534905","연합뉴스","IT과학","2025-07-30 PM 04:15:29"
"“배달비 0원 했더니…역대급 치킨 대란 터졌다?” 10배 ‘주문 폭주’ 알고 보니","https://n.news.naver.com/mnews/article/016/0002506234","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"1.46조원 GPU 사업자, 네이버·NHN클라우드·카카오 선정","https://n.news.naver.com/mnews/article/014/0005383719","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"“한때는 1등이었다” 잘나가던 게임 ‘쫄딱’ 망하더니…드디어 ‘대반전’","https://n.news.naver.com/mnews/article/016/0002506212","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"정부 1조4600억 GPU 확보 사업에 네이버·NHN·카카오 ···쿠팡은 탈락","https://n.news.naver.com/mnews/article/032/0003385833","경향신문","IT과학","2025-07-30 PM 04:15:29"
"‘위믹스 로비설’ 갈등 격화… “허위 주장 판결 통해 확인” vs “코인 자본의 학문 탄압”","https://n.news.naver.com/mnews/article/005/0001792474","국민일보","IT과학","2025-07-30 PM 04:15:29"
"“내 정보도 털리다니!” 혹시나 했는데 결국…SKT 해킹 피해 조회 서비스 개시","https://n.news.naver.com/mnews/article/016/0002506206","헤럴드경제","IT과학","2025-07-30 PM 04:15:29"
"네카오·NHN, 추경 1.5조로 GPU 1.3만장 확보한다","https://n.news.naver.com/mnews/article/011/0004514492","서울경제","IT과학","2025-07-30 PM 04:15:29"
"치열해진 '국가대표 AI' 서바이벌...'팀플' 통한 경쟁 본격화 [팩플]","https://n.news.naver.com/mnews/article/025/0003458205","중앙일보","IT과학","2025-07-30 PM 04:15:29"
"""기술·경험·경쟁력 갖춘 코난 LLM… 국가대표 AI 확신""[AI 혁신가를 만나다]","https://n.news.naver.com/mnews/article/014/0005383626","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"어려운 보고서, 팟캐스트로 듣자 귀에 쏙쏙… 네이버AI 신기술","https://n.news.naver.com/mnews/article/014/0005383621","파이낸셜뉴스","IT과학","2025-07-30 PM 04:15:29"
"피피티 슬라이드 공포증 해결했더니…5000만 이용자 몰렸다","https://n.news.naver.com/mnews/article/011/0004514463","서울경제","IT과학","2025-07-30 PM 04:15:29"
"김백 YTN 대표이사 자진 사임…노조 'YTN 정상화 신호탄'","https://n.news.naver.com/mnews/article/011/0004514409","서울경제","IT과학","2025-07-30 PM 04:15:29"
